0	0	33	0	0	1	92	1	9	12	34	0	0	0	109	17	23	36	23	0	0	0	74	63	5	2	3	0	0	0	36	17	9	5	40	7	3	9	133	20	11	3	7	3	3	5	133	48	5	0	2	0	2	11	133	133	4	0	0	1	1	9	133	120	6	5	133	39	3	1	13	4	3	4	133	87	8	3	30	7	2	2	133	21	10	10	50	39	10	3	34	62	9	13	78	47	17	1	44	8	6	10	9	49	7	0	88	33	20	2	8	8	3	3	74	24	70	2	3	0	1	1	67	39	14	2	6	0	
0	0	33	0	0	1	93	0	12	17	31	0	0	0	105	24	22	32	22	0	0	0	70	63	4	0	1	0	0	0	34	12	11	6	37	5	2	8	133	21	9	2	4	3	4	5	133	60	5	0	2	0	2	13	133	133	4	0	0	1	1	8	133	113	6	6	133	38	2	1	13	5	2	2	133	82	9	4	33	9	3	3	133	24	11	12	52	42	12	3	30	62	8	12	90	50	18	1	48	9	3	6	7	47	5	0	91	34	28	3	8	4	4	3	71	25	67	2	2	0	1	1	71	41	11	2	7	0	
0	0	33	0	0	1	94	0	15	24	29	0	0	0	100	32	20	27	20	0	0	0	67	60	2	0	0	0	0	0	31	9	13	6	33	4	1	7	133	23	7	1	3	3	4	5	133	76	5	0	2	0	2	15	133	133	4	0	0	1	1	5	133	106	7	7	133	41	2	0	13	5	1	1	133	72	9	5	37	13	4	4	133	30	12	14	55	44	13	4	28	58	6	9	102	54	18	1	52	10	1	3	6	42	3	0	92	34	39	4	8	2	4	3	69	27	60	1	2	0	0	0	75	41	9	3	8	0	
0	0	33	0	0	1	95	0	18	30	27	0	0	0	95	41	19	22	18	0	0	0	63	55	1	0	0	0	0	0	29	6	14	7	27	3	0	6	132	26	6	0	3	2	4	4	132	96	6	0	1	0	2	18	132	132	3	0	0	1	0	3	132	100	7	8	132	47	1	0	14	5	0	0	132	60	9	5	40	17	5	4	118	40	14	17	59	45	15	4	28	51	4	7	114	58	17	0	56	13	0	1	5	36	1	0	93	32	49	4	7	0	5	4	69	30	53	1	2	0	0	0	78	42	8	3	9	0	
0	0	32	0	0	1	94	1	21	34	26	0	0	0	90	49	17	16	14	0	0	0	59	48	0	0	0	0	0	0	27	5	15	6	21	3	1	5	132	26	4	0	2	1	4	5	132	117	6	0	1	0	2	18	132	132	3	0	0	1	0	3	132	96	7	7	132	56	2	0	16	5	0	0	132	47	9	6	42	22	7	4	97	51	15	18	64	46	15	3	29	42	3	5	127	60	16	0	59	17	1	0	5	28	1	1	90	29	57	5	6	0	5	3	70	35	45	1	3	0	0	1	80	39	7	3	9	0	
2	2	31	0	0	1	92	4	22	36	25	0	0	0	86	55	14	11	11	0	0	0	56	40	0	0	0	0	0	0	23	5	13	5	16	3	1	5	131	25	5	0	2	1	3	7	131	131	6	0	0	1	2	17	131	131	3	0	0	0	0	6	131	96	5	6	131	65	3	1	18	4	0	1	131	35	9	7	44	28	8	4	78	63	14	18	71	50	14	3	31	32	2	6	131	57	13	0	61	21	4	0	5	20	1	1	87	26	63	4	6	0	4	3	72	40	37	1	3	0	1	3	83	33	6	3	9	0	
3	4	29	0	0	1	90	7	23	38	24	0	0	0	81	60	11	7	8	0	0	0	53	32	0	0	0	0	0	0	20	5	11	4	11	3	2	4	131	27	5	0	2	0	3	8	131	131	6	0	0	1	2	15	131	131	2	0	0	0	0	10	131	95	4	5	131	70	4	1	20	4	1	1	131	26	9	8	46	33	10	4	62	72	14	18	80	54	12	2	33	23	1	6	131	54	9	0	64	24	7	1	6	14	2	2	83	25	69	4	5	0	3	2	76	45	29	1	5	0	1	4	86	27	5	2	9	1	
5	7	28	0	0	0	88	10	23	37	23	0	0	0	77	63	8	4	5	0	0	0	49	25	0	0	0	0	0	0	17	5	9	3	7	3	2	4	131	32	5	0	2	0	2	10	131	131	5	0	0	1	2	13	131	131	2	0	0	0	0	15	131	95	3	3	128	70	6	2	22	4	2	2	131	22	10	9	48	37	12	4	50	78	12	17	91	58	10	2	34	15	0	6	131	52	7	0	68	26	12	1	6	9	3	2	77	24	71	3	3	0	2	2	81	49	22	2	6	0	2	6	87	24	4	2	9	1	
8	11	26	0	0	0	84	15	22	35	22	0	0	0	73	63	6	2	3	0	0	0	45	19	0	0	0	0	0	0	14	5	7	2	5	2	3	4	131	40	5	0	2	0	2	12	131	131	5	0	0	1	1	11	131	131	1	0	0	0	1	20	131	94	2	2	126	67	6	3	24	6	3	3	131	22	10	11	50	40	14	4	41	79	11	16	104	61	8	1	34	10	1	7	131	50	5	0	70	26	18	2	6	5	3	3	72	24	69	2	3	0	2	1	86	51	16	3	8	0	3	9	87	22	3	1	8	1	
10	15	24	0	0	0	80	21	21	30	21	0	0	0	69	61	4	0	1	0	0	0	42	14	0	0	0	0	0	1	11	5	6	1	3	2	3	4	130	51	5	0	2	0	2	14	130	130	5	0	0	1	1	9	130	130	1	0	0	0	1	25	130	93	1	1	127	61	7	3	26	8	3	3	130	25	11	12	52	43	16	5	37	76	9	14	118	65	6	1	33	7	1	9	130	48	3	0	71	27	24	2	6	3	4	3	69	25	65	1	2	0	1	1	91	52	13	3	9	0	4	11	86	23	3	1	7	1	
12	20	22	0	0	0	76	27	19	25	19	0	0	0	64	57	2	0	0	0	0	0	38	10	0	0	0	0	0	1	9	5	5	0	2	2	3	3	130	64	5	0	2	0	2	16	130	130	4	0	0	1	1	6	130	130	1	0	0	0	1	31	130	92	0	0	130	52	7	4	29	11	4	4	128	33	12	15	54	44	17	5	35	69	7	11	130	69	3	0	31	6	2	11	130	48	2	0	71	25	33	3	6	1	4	3	67	27	56	1	2	0	1	1	95	51	11	3	10	0	4	13	84	26	2	0	7	1	
15	24	20	0	0	0	72	34	18	19	16	0	0	0	61	52	1	0	0	0	0	0	36	8	0	0	0	0	0	1	7	5	4	0	2	1	3	3	131	80	6	0	1	0	2	18	131	131	4	0	0	1	0	3	131	124	1	0	0	0	2	38	131	91	0	0	131	42	7	4	31	15	5	4	109	44	14	17	59	45	20	5	36	59	5	8	131	74	1	0	29	8	3	14	131	48	1	0	71	24	41	3	5	0	5	3	68	31	49	1	2	0	0	0	98	51	10	4	11	0	5	16	83	31	2	0	6	1	
16	27	20	0	0	0	69	40	16	14	13	0	0	0	57	45	0	0	0	0	0	0	32	7	0	0	0	0	0	2	6	5	3	0	2	1	3	4	132	97	6	0	1	0	2	18	132	132	4	0	0	1	0	4	132	121	1	0	1	0	1	42	132	92	0	0	132	32	7	5	33	19	7	4	90	55	15	18	65	46	19	4	38	48	3	6	132	75	0	0	26	10	4	15	132	52	0	0	69	21	47	3	5	0	4	3	70	36	42	1	3	0	1	1	101	47	8	4	12	0	5	17	82	40	3	0	7	2	
17	28	19	0	0	0	65	44	13	10	9	0	0	0	54	37	0	0	0	0	0	0	28	7	1	0	1	0	1	1	5	5	3	0	2	0	2	5	131	113	6	0	0	1	2	16	131	131	3	0	0	0	0	9	131	120	2	0	1	0	1	39	131	94	0	1	131	24	7	6	35	23	9	4	71	65	14	18	72	50	17	4	40	36	2	7	131	71	0	0	23	13	5	16	131	60	1	1	66	19	50	3	4	0	4	3	73	41	33	1	4	0	1	4	105	38	7	3	12	1	4	16	79	53	4	0	7	2	
18	29	19	0	0	0	61	47	10	6	7	0	0	0	50	28	0	0	0	0	0	0	23	7	2	1	1	0	1	1	4	4	4	0	2	0	2	7	130	124	5	0	0	1	2	14	130	130	3	0	0	0	0	15	130	118	4	1	2	0	1	36	130	95	1	1	130	18	7	6	36	26	10	4	56	72	13	17	80	54	14	3	42	25	1	8	130	66	0	0	18	15	7	16	130	68	2	1	61	18	53	2	3	0	3	2	76	45	25	2	5	0	2	7	106	31	6	2	11	1	4	15	75	64	5	0	8	2	
17	27	17	0	0	0	57	48	7	3	4	0	0	0	46	22	0	0	0	0	0	0	19	7	3	3	3	0	1	1	4	4	4	0	2	0	2	8	130	130	5	0	0	1	2	12	130	130	2	0	0	0	1	21	130	116	6	2	3	1	1	32	130	96	2	2	128	16	7	7	36	29	12	4	45	76	11	16	91	57	11	2	42	16	1	8	130	62	1	0	15	17	8	17	130	77	2	2	57	18	53	2	2	0	2	2	79	48	19	2	7	0	3	9	106	28	5	2	10	1	3	14	73	73	6	0	9	4	
16	25	17	0	0	0	54	47	5	1	2	0	0	0	42	17	0	0	0	0	0	1	16	7	5	5	4	0	2	1	3	4	4	0	1	0	1	9	129	129	5	0	0	1	1	10	129	129	2	0	0	0	1	27	129	115	8	3	3	1	1	29	129	97	2	2	118	17	8	8	38	31	14	4	38	75	9	15	103	60	9	1	41	11	1	10	129	60	1	0	12	18	8	18	129	85	3	2	53	18	51	1	2	0	1	1	84	50	15	3	8	0	4	12	106	27	4	1	9	1	2	13	72	81	6	0	11	5	
15	21	15	0	0	0	51	45	3	0	1	0	0	0	39	12	0	0	0	0	0	1	13	6	6	7	6	2	3	1	3	4	4	0	1	0	1	11	129	129	4	0	0	1	1	7	129	129	1	0	0	0	1	34	129	113	9	4	4	2	1	28	129	96	3	2	105	21	9	10	39	32	16	4	35	71	8	12	117	64	6	1	40	9	2	12	129	58	1	0	9	17	8	21	129	91	3	2	51	19	47	1	1	0	1	1	88	50	12	3	9	0	5	15	104	29	3	1	8	1	2	12	72	86	6	1	13	7	
14	17	14	0	0	0	47	42	2	0	0	0	0	0	36	9	0	0	0	0	0	1	10	6	8	10	7	4	6	1	4	4	4	0	1	0	1	12	129	129	4	0	0	1	0	5	129	123	1	0	0	0	2	41	129	112	10	5	5	3	2	31	129	95	3	3	91	27	10	12	41	33	17	4	34	63	6	9	129	67	3	0	37	9	3	14	129	59	2	0	7	17	8	27	129	97	3	2	50	21	40	1	1	0	0	1	92	49	10	3	10	0	6	17	102	35	3	0	8	2	1	11	74	89	7	2	16	9	
13	13	11	0	0	0	44	37	0	0	0	0	0	0	33	7	0	0	0	0	0	2	8	6	10	12	9	7	10	2	4	4	4	0	1	0	1	13	130	130	4	0	0	1	0	3	130	118	1	0	0	0	2	48	130	111	12	7	5	5	4	36	130	92	4	3	76	36	10	13	45	33	19	5	35	52	4	7	130	71	1	0	34	10	4	17	130	61	2	0	5	16	8	36	130	100	3	2	52	24	35	0	2	0	0	0	95	48	9	4	11	0	6	20	100	42	3	0	8	2	0	10	76	91	7	5	18	11	
11	9	9	0	0	0	42	31	0	0	0	0	0	0	29	6	1	0	0	0	1	2	7	6	11	15	10	11	18	3	4	4	4	0	0	0	1	13	130	130	4	0	0	1	0	4	130	115	2	0	1	0	2	50	130	112	12	7	4	6	14	46	124	87	5	3	62	44	11	14	51	35	18	4	37	41	2	6	130	71	0	0	31	13	5	18	130	66	2	1	4	14	10	50	130	101	3	2	54	28	29	0	2	0	1	2	97	43	8	3	11	0	6	21	98	54	4	0	8	2	0	10	78	92	9	8	21	14	
9	6	6	0	0	0	39	25	0	0	0	0	0	0	25	6	1	0	1	0	1	2	6	6	11	16	11	16	35	6	4	4	4	0	0	0	1	11	129	125	3	0	0	0	0	10	129	114	4	0	2	0	1	46	129	114	11	8	4	8	35	61	115	78	7	3	49	51	10	13	56	38	15	3	39	30	1	7	129	66	0	0	26	17	7	19	129	75	2	1	3	11	19	65	129	100	2	2	55	32	23	1	3	0	2	5	101	34	6	3	11	1	5	19	94	70	5	0	9	2	0	9	79	90	17	11	22	16	
6	4	4	0	0	0	36	19	0	0	0	0	0	0	21	6	3	2	2	0	1	2	5	5	10	15	11	21	59	10	4	3	4	0	0	1	1	9	128	114	2	0	0	0	0	16	128	110	5	1	3	1	1	41	128	115	10	7	3	9	69	77	104	64	8	3	38	55	9	12	62	41	12	2	40	20	0	8	128	60	1	0	21	19	8	20	128	86	2	1	2	9	35	84	128	90	2	1	57	35	17	1	4	0	3	7	101	27	5	2	10	1	4	17	89	82	6	0	10	3	0	8	76	87	34	16	23	16	
4	2	2	0	0	0	32	14	0	0	0	0	0	0	16	6	5	4	3	0	2	1	4	5	8	13	10	26	88	17	4	2	3	0	0	1	1	8	124	101	2	0	0	0	1	21	124	104	7	3	3	1	1	35	124	112	8	6	2	12	113	92	88	47	9	3	30	54	7	11	67	41	9	2	38	13	0	8	124	54	1	0	16	20	9	20	124	92	1	0	2	6	58	102	124	72	1	1	57	35	12	2	5	0	3	9	96	23	4	1	9	1	3	15	83	87	7	0	11	5	0	7	69	82	59	22	22	14	
3	0	1	0	0	0	27	10	0	0	0	0	0	1	12	5	6	6	5	1	2	1	4	4	6	10	8	30	118	26	3	1	3	0	0	1	0	6	121	89	1	0	0	0	1	25	121	96	9	3	4	1	0	30	121	104	5	4	2	15	121	104	69	34	10	3	24	49	6	9	71	41	6	1	34	9	1	9	121	49	1	0	12	19	8	20	121	94	1	0	1	5	83	121	121	55	1	0	56	33	9	2	5	0	4	11	89	22	3	1	7	1	2	13	77	88	7	1	13	6	0	5	60	75	86	29	20	11	
1	0	0	0	0	0	24	7	0	0	0	0	0	1	9	5	7	8	6	2	3	1	4	4	4	8	6	33	122	36	4	1	3	0	0	1	0	4	122	79	1	0	0	0	1	29	122	89	10	4	5	2	1	28	122	97	4	4	1	18	122	112	53	24	10	3	21	42	4	7	76	40	4	0	31	7	2	10	122	46	2	0	9	17	8	22	122	95	1	0	1	4	109	122	105	41	0	0	56	31	7	2	6	0	4	12	82	24	2	0	6	1	1	12	73	87	7	1	14	8	0	4	51	70	115	36	17	8	
1	0	0	0	0	0	20	5	0	0	0	0	0	1	7	4	8	10	8	4	6	1	3	4	5	6	5	34	125	45	5	3	2	0	0	0	0	2	125	72	1	0	0	0	1	32	125	84	10	5	5	3	2	30	125	89	8	4	2	20	125	113	39	18	10	2	20	35	3	5	81	40	2	0	27	7	2	11	125	45	2	0	6	15	7	27	125	94	2	0	0	4	125	125	83	32	0	0	55	28	6	2	6	0	4	13	76	28	2	0	6	1	1	10	71	85	6	3	16	10	0	2	42	65	125	44	15	6	
0	0	0	0	0	0	17	4	0	0	0	0	0	1	5	4	9	12	8	7	10	2	3	3	9	6	4	33	129	54	5	7	2	0	0	0	0	1	129	66	1	0	0	0	1	35	129	79	11	6	4	5	5	36	117	81	17	5	2	22	129	109	28	14	10	2	20	27	2	3	85	40	0	0	23	8	3	12	129	45	2	0	4	13	7	36	129	91	5	0	0	3	129	129	64	27	0	0	54	26	5	2	6	0	4	14	70	33	2	0	5	1	0	9	69	82	6	5	17	11	0	1	32	60	129	53	13	5	
0	0	0	0	0	0	15	3	0	0	0	0	0	1	4	4	9	13	9	11	18	3	3	3	18	5	3	31	132	62	6	11	2	0	0	0	0	2	132	61	1	0	1	0	1	34	129	76	10	6	4	6	14	44	105	72	35	7	3	24	132	101	19	13	9	2	20	20	1	3	88	37	0	0	20	10	4	12	132	47	2	0	3	11	9	47	132	86	10	0	0	3	132	132	50	25	0	1	52	21	4	1	6	0	4	14	66	40	3	0	6	1	0	8	68	79	8	8	18	12	0	0	23	52	132	62	12	5	
0	0	0	0	0	0	12	3	1	0	1	0	1	1	3	3	9	13	9	15	34	5	3	3	34	6	2	28	133	68	7	16	1	0	0	0	0	6	131	58	3	0	1	0	1	29	122	75	9	6	3	7	35	56	93	61	62	10	3	25	133	90	12	15	7	1	20	13	0	3	92	33	0	0	16	11	5	13	133	51	2	1	2	9	18	60	133	81	18	0	0	3	133	133	43	28	1	3	52	16	3	1	5	0	3	12	60	49	4	0	6	1	0	8	66	75	16	11	19	13	0	0	16	44	133	72	15	6	
0	0	0	0	0	0	10	3	2	2	1	0	1	1	3	3	8	12	9	19	56	10	3	2	54	8	2	24	130	69	8	21	1	0	0	0	0	9	119	55	4	1	2	0	0	25	113	75	7	5	2	8	67	68	82	49	93	14	4	26	130	76	7	21	5	1	20	9	0	4	94	29	0	0	12	13	6	13	130	57	1	0	2	7	33	75	130	70	26	0	1	3	130	130	41	35	1	4	51	12	2	1	5	0	2	11	56	55	4	0	7	2	0	6	61	71	33	15	18	13	0	0	10	35	130	83	19	7	
0	0	0	0	0	0	7	3	3	3	2	0	1	1	2	3	6	10	8	23	82	16	3	2	75	11	2	19	122	64	10	25	0	0	0	0	0	12	105	51	5	2	2	1	0	21	104	72	6	4	2	10	107	80	68	35	122	18	5	24	122	59	5	29	4	0	19	5	0	4	92	26	1	0	9	13	6	13	122	61	1	0	1	5	55	90	122	55	33	0	1	3	122	119	44	45	2	5	48	11	1	0	4	0	2	9	53	57	5	0	7	3	0	5	55	66	56	20	18	10	0	0	6	27	122	92	26	10	
0	0	0	0	0	0	6	3	4	5	3	0	1	1	2	3	4	7	6	26	109	25	2	1	97	15	2	14	117	54	11	30	0	0	0	0	0	14	95	48	6	2	3	1	0	18	97	68	4	3	1	13	117	90	53	25	117	22	6	20	117	42	6	38	2	0	17	4	0	5	90	24	1	0	7	12	5	13	117	63	0	0	1	4	79	107	102	42	41	0	1	3	117	97	56	57	2	6	45	11	1	0	3	0	1	8	50	58	4	0	8	5	0	4	48	62	82	26	16	8	0	0	3	20	117	98	36	14	
0	0	0	0	0	0	4	2	5	6	4	1	2	1	2	2	3	6	5	28	116	34	3	1	116	18	2	10	101	43	10	34	0	0	0	0	0	15	85	45	7	3	3	1	1	18	90	63	3	3	1	16	116	95	40	18	116	24	5	16	116	29	8	45	1	0	15	3	1	5	87	23	1	0	5	11	5	15	116	63	0	0	0	3	102	116	82	31	49	0	1	2	105	76	73	69	2	6	42	13	1	0	3	0	1	7	48	57	4	1	10	6	0	2	40	57	108	33	14	6	1	0	1	14	116	102	47	23	
0	0	0	0	0	0	3	2	6	7	5	3	4	1	2	2	4	5	4	29	119	42	4	3	119	19	2	7	73	34	8	34	0	0	0	0	0	17	78	43	7	4	3	2	2	21	83	58	7	3	1	18	119	96	30	13	119	25	5	13	119	20	12	51	1	0	13	4	1	6	85	23	1	0	4	10	5	19	119	62	2	0	0	3	119	119	65	24	55	0	1	2	79	58	92	80	2	7	39	16	1	0	3	0	0	7	47	56	4	2	11	7	0	1	33	54	119	40	12	5	7	0	0	9	117	104	58	36	
0	0	0	0	0	0	2	2	6	8	6	6	8	1	2	2	9	5	3	28	126	50	5	7	126	21	3	6	48	25	7	31	0	0	0	0	0	18	73	42	7	4	3	3	4	26	78	53	18	5	2	20	126	94	21	12	126	26	5	10	82	13	16	57	0	0	12	5	1	6	85	25	1	0	2	9	5	26	122	61	5	0	0	3	126	126	51	22	60	1	1	1	55	45	117	89	2	8	37	19	1	0	3	0	0	6	47	55	4	4	12	8	0	0	25	50	126	50	11	4	18	1	0	5	92	104	70	52	
0	0	0	0	0	0	2	2	6	9	6	9	15	2	2	2	19	5	2	26	130	58	6	12	130	22	3	4	28	17	6	27	1	0	0	0	0	18	70	41	7	4	2	4	12	34	71	48	37	8	3	22	130	87	15	12	130	25	4	7	46	10	22	62	0	0	10	5	2	6	84	26	1	0	2	7	7	36	116	59	11	0	0	3	130	130	41	23	62	2	1	1	34	35	130	94	2	7	35	23	1	0	3	0	0	6	47	54	5	6	13	9	0	0	18	44	130	59	11	5	33	3	0	3	66	101	79	68	
0	0	0	0	0	0	2	2	6	9	6	12	27	4	2	2	36	6	2	24	130	62	7	16	130	22	4	4	14	9	5	23	1	0	1	0	0	15	66	41	6	4	2	5	29	43	64	41	65	10	3	23	130	76	9	15	130	24	4	5	21	9	28	63	0	0	8	6	3	7	82	29	1	0	1	6	14	46	108	55	19	0	0	3	130	130	37	28	61	3	0	0	18	28	130	97	1	6	33	28	2	0	3	1	0	5	46	52	13	8	13	9	0	0	12	37	130	68	14	6	53	5	0	1	44	95	84	85	
1	1	1	0	0	0	1	2	5	8	6	15	45	8	2	1	56	9	2	20	126	62	8	21	126	21	5	4	7	4	4	19	2	0	1	0	0	13	62	42	5	4	1	6	56	52	56	32	97	14	4	23	126	64	6	22	126	22	4	3	7	9	35	60	0	0	6	7	3	7	80	33	1	0	1	4	28	58	97	48	27	0	1	3	126	120	37	36	59	5	0	0	8	21	126	97	1	5	31	32	2	0	4	1	0	4	43	50	27	12	13	9	0	0	8	29	126	79	19	8	75	7	0	1	29	82	84	102	
2	2	1	0	0	0	1	1	4	6	5	17	67	13	2	1	78	12	2	16	119	57	9	25	108	18	6	5	6	1	3	14	3	1	1	0	0	11	58	41	3	3	1	8	89	61	46	23	119	18	4	21	119	50	4	30	119	18	4	2	3	11	40	53	0	0	5	7	3	7	78	35	0	0	1	3	46	70	85	37	34	0	1	3	119	104	44	46	56	8	0	0	4	16	119	95	1	5	29	33	2	0	4	2	0	3	38	48	47	15	12	7	0	0	5	22	119	88	27	10	98	11	0	0	19	65	77	118	
2	3	2	0	1	0	1	1	3	5	4	20	89	21	1	0	100	15	2	12	113	47	10	30	84	15	7	7	7	1	2	9	4	1	1	0	0	10	55	39	2	2	0	10	114	69	36	16	114	21	5	17	114	35	6	39	108	15	4	2	4	14	43	47	0	0	3	7	3	8	77	37	0	0	0	2	66	83	71	28	42	0	1	2	114	85	58	58	54	10	1	0	3	13	114	94	0	4	29	34	2	0	5	3	0	2	33	45	69	21	11	5	0	0	2	17	114	95	38	15	114	14	1	0	14	49	65	114	
3	4	3	1	1	0	1	1	2	4	3	22	110	28	2	1	115	18	2	9	87	38	9	33	63	13	9	9	7	1	2	5	4	2	2	1	0	10	53	37	2	2	1	13	115	74	28	12	115	24	5	14	115	25	9	46	77	13	4	3	5	16	45	43	0	0	2	6	3	9	78	38	0	0	0	2	86	97	58	21	50	0	1	2	92	68	78	71	53	13	2	0	3	12	115	93	0	4	29	34	2	0	6	4	0	1	29	43	92	27	10	4	2	0	1	12	115	101	50	25	115	18	2	0	10	37	53	115	
3	4	3	2	3	0	1	1	3	3	2	22	117	35	3	3	117	20	2	7	63	30	8	33	43	11	11	11	7	1	2	2	4	2	2	1	1	13	50	35	6	3	1	15	117	75	21	9	117	25	5	11	106	17	13	53	50	11	4	3	5	18	45	38	1	0	2	5	3	12	76	38	2	0	0	2	104	105	47	16	56	0	1	2	69	53	100	83	51	16	2	0	2	10	117	90	0	4	29	34	2	1	7	4	0	1	24	41	114	33	9	3	9	1	0	7	106	104	62	40	117	22	3	0	6	25	42	117	
4	5	4	4	5	1	1	1	8	4	2	22	121	42	4	7	121	21	3	5	41	22	7	30	25	9	13	13	7	2	2	1	4	2	1	2	3	18	47	31	16	5	2	16	121	72	15	9	121	25	5	9	69	12	18	59	28	10	5	3	5	21	44	32	1	0	1	5	3	17	75	37	5	0	0	2	121	109	37	16	61	1	1	1	48	41	121	91	48	19	3	0	1	8	121	89	0	4	29	33	2	2	8	5	0	0	18	38	121	41	8	3	21	2	0	4	83	103	74	58	121	26	5	1	3	16	30	121	
4	6	4	6	10	1	1	1	18	4	2	21	125	48	5	11	125	23	3	4	25	15	6	27	13	7	15	17	7	2	2	1	4	3	1	3	9	24	44	28	36	7	2	18	125	68	10	11	125	25	4	6	40	9	25	64	13	8	5	4	6	23	43	27	1	0	1	4	4	25	73	36	11	0	0	2	125	109	31	20	63	2	1	1	30	34	125	98	45	22	5	0	1	7	114	86	0	3	30	34	3	4	8	5	0	0	13	34	125	50	9	4	40	4	0	2	62	102	84	77	125	30	7	2	1	9	21	110	
4	6	4	8	20	3	1	1	35	6	2	19	125	52	6	15	125	23	4	5	13	8	5	23	5	5	16	20	7	2	2	1	4	2	1	3	23	31	40	25	64	10	3	19	125	60	7	14	125	25	5	5	19	10	32	66	7	6	5	5	7	23	40	22	0	0	1	3	11	33	69	35	18	0	0	2	125	106	30	26	64	4	0	0	17	28	125	104	41	24	6	0	1	5	98	82	0	3	30	34	9	6	9	6	0	0	9	29	125	60	12	6	65	6	0	1	43	97	90	98	125	33	9	2	0	3	13	96	
3	5	4	10	35	6	1	1	56	8	1	16	121	53	7	20	121	22	6	5	7	4	4	18	2	3	17	23	7	3	2	0	3	2	1	4	44	38	36	20	95	13	4	19	121	51	4	21	121	23	5	3	7	11	40	64	4	4	5	6	8	23	36	19	0	0	0	2	21	42	63	30	26	0	0	2	121	98	33	34	64	7	0	0	8	22	121	107	38	25	8	0	0	4	82	77	0	2	28	34	21	8	9	5	0	0	6	23	121	71	18	8	92	9	0	0	29	84	91	119	121	35	12	3	0	0	6	78	
2	4	3	13	53	10	1	0	79	12	1	13	116	49	8	24	113	20	8	7	7	1	3	14	2	2	17	25	7	3	1	0	2	2	0	6	72	45	30	14	116	17	4	18	116	40	4	30	116	20	5	2	4	14	48	59	4	3	4	7	10	22	29	17	0	0	0	2	37	53	57	24	34	0	1	3	116	88	43	46	64	10	1	0	5	17	116	108	35	25	8	0	1	4	68	71	0	2	26	33	38	12	8	4	0	0	3	18	116	82	27	10	116	14	1	0	20	68	85	116	113	34	13	4	0	1	3	58	
2	3	2	15	74	17	1	0	104	15	2	10	97	42	10	29	92	18	10	10	9	2	2	9	1	1	17	28	8	3	1	0	1	1	0	8	104	53	25	10	117	21	5	15	117	30	6	40	116	18	5	3	6	19	53	55	3	2	5	8	12	20	25	15	0	0	0	2	56	66	50	19	42	0	1	2	100	75	62	59	65	14	1	0	4	15	117	113	33	25	9	1	2	4	58	64	0	1	24	33	58	17	8	4	0	0	2	14	117	93	41	15	117	19	2	0	15	54	73	117	92	34	14	5	1	1	3	40	
1	2	2	17	92	24	2	0	119	19	2	8	75	34	9	33	69	15	12	12	9	2	2	5	0	1	17	30	9	3	1	0	1	1	1	11	119	58	19	8	119	25	5	13	119	22	10	48	84	16	5	4	6	21	56	51	2	1	4	10	15	19	21	11	0	0	0	2	73	78	41	14	51	0	1	2	80	61	85	73	66	18	2	0	3	14	119	115	31	24	9	1	2	4	50	56	0	1	21	33	78	22	7	3	2	0	1	10	118	101	54	28	119	25	3	0	10	40	61	119	70	33	15	5	1	1	3	28	
3	2	2	18	108	31	3	3	122	21	2	6	56	27	8	33	48	13	15	15	9	2	2	3	0	0	16	32	10	3	1	0	6	2	1	12	122	60	15	7	122	26	5	10	93	16	15	56	56	14	6	4	7	25	58	47	1	0	4	12	19	16	17	8	2	0	0	2	89	86	34	12	58	0	1	1	62	50	111	87	65	23	4	0	2	12	122	116	31	22	9	2	4	5	43	47	0	0	17	32	98	28	7	2	11	1	0	6	99	106	68	46	122	31	5	1	7	28	48	122	54	30	15	5	1	1	3	20	
7	3	1	17	120	36	4	6	124	22	3	5	37	19	6	30	28	11	18	19	9	2	2	2	0	0	13	34	12	3	1	0	16	4	2	14	124	57	10	7	124	26	5	8	61	11	21	62	32	12	6	5	7	28	57	40	1	0	4	14	24	13	12	7	5	0	0	2	103	89	27	13	63	1	1	1	43	39	124	96	62	27	5	0	2	10	124	115	32	20	9	3	5	5	35	38	0	0	13	30	116	36	6	2	26	2	0	3	78	105	80	67	124	36	7	2	4	18	35	124	41	27	14	4	1	0	3	15	
17	4	1	16	123	40	5	10	123	23	4	4	22	13	5	26	14	8	20	24	9	3	2	1	0	0	11	34	13	2	0	0	34	6	2	15	123	52	7	9	123	26	5	6	34	10	28	66	16	9	6	6	8	31	54	33	1	0	4	16	27	10	9	5	10	0	0	2	113	87	24	17	65	3	1	1	27	32	123	102	57	30	7	0	1	8	123	111	34	17	9	5	6	5	28	29	0	0	9	26	123	43	7	3	48	4	0	2	57	102	89	88	123	40	10	3	1	10	23	123	33	23	12	3	1	0	3	11	
33	5	1	14	121	42	5	14	121	23	5	5	12	7	5	21	6	6	22	28	10	3	2	1	0	0	9	33	14	2	0	0	60	9	3	15	121	46	5	13	121	25	5	4	17	11	36	68	9	7	6	7	10	31	51	28	1	0	4	17	31	8	6	3	17	0	0	2	115	84	24	24	66	5	0	0	15	27	121	108	52	32	9	0	1	7	121	105	36	14	10	6	7	4	21	23	0	0	6	22	121	51	11	5	77	7	0	1	40	97	93	110	121	44	13	4	1	3	14	116	31	18	10	3	1	0	2	8	
